inventory_id,word,make,model,model_year,sold_price,sold_date,winner_bidder_number,auction_number
30362,id,Lexus,RC,2019,181,2014-03-18,10362,200362
30363,condimentum,Ford,F350 Super Cab,1992,82.99,2018-05-15,10363,200363
30364,tempor,MINI,Convertible,2011,166,2014-05-25,10364,200364
30365,sit,Dodge,Magnum,2007,85,2017-05-22,10365,200365
30366,urna,Nissan,Maxima,2007,193,2020-09-27,10366,200366
30367,eget,Saturn,Relay,2006,121.99,2012-03-03,10367,200367
30368,semper,Nissan,Rogue,2008,33.95,2010-07-19,10368,200368
30369,sed,Buick,Regal,1992,170.95,2016-06-17,10369,200369
30370,orci,GMC,Sierra 2500 HD Extended Cab,2009,68,2016-10-26,10370,200370
30371,Vivamus,Chevrolet,S10 Extended Cab,1998,193,2011-09-30,10371,200371
30372,lorem,Oldsmobile,LSS,1999,173.95,2010-05-16,10372,200372
30373,interdum,Cadillac,ATS,2019,190.95,2014-12-27,10373,200373
30374,auctor,Hyundai,Elantra,2018,192.95,2019-05-18,10374,200374
30375,dui,Toyota,4Runner,2008,124.95,2018-01-30,10375,200375
30376,maximus,Volvo,XC60,2015,45,2021-07-14,10376,200376
30377,pretium,Dodge,Magnum,2007,80.99,2019-08-24,10377,200377
30378,vehicula,Honda,CR-V,2006,40,2022-09-19,10378,200378
30379,tincidunt,Ford,Transit 250 Van,2019,82,2017-11-16,10379,200379
30380,eleifend,Ford,Ranger Super Cab,2001,100,2017-06-17,10380,200380
30381,tellus,Lexus,RX,2017,32.95,2016-07-30,10381,200381
30382,Proin,Chevrolet,Suburban 1500,1999,56.99,2018-11-14,10382,200382
30383,interdum,Acura,TSX,2012,188.95,2018-12-12,10383,200383
30384,Vestibulum,Ram,1500 Quad Cab,2013,31.99,2013-06-24,10384,200384
30385,Nunc,Audi,TT,2016,32.99,2010-08-14,10385,200385
30386,ipsum,Volkswagen,Jetta,2009,13.99,2012-05-11,10386,200386
30387,feugiat,MAZDA,MAZDA6,2007,74.99,2013-01-29,10387,200387
30388,vel,Porsche,928,1995,99.95,2015-11-29,10388,200388
30389,taciti,Aston Martin,Vanquish,2015,150.99,2010-06-06,10389,200389
30390,Curabitur,Audi,S8,2003,150.99,2023-03-02,10390,200390
30391,vitae,Hyundai,Elantra,2004,50.99,2020-07-16,10391,200391
30392,vehicula,Acura,MDX,2014,54,2021-05-24,10392,200392
30393,tellus,Subaru,Impreza,1996,15.99,2021-05-10,10393,200393
30394,velit,Toyota,Tundra Regular Cab,2006,128.99,2015-03-23,10394,200394
30395,pretium,Isuzu,Rodeo,1992,168.95,2017-10-19,10395,200395
30396,vestibulum,Ford,F150 Regular Cab,2012,110,2011-11-01,10396,200396
30397,venenatis,Toyota,RAV4,2006,186,2010-06-19,10397,200397
30398,consectetur,Cadillac,ATS-V,2018,150.99,2022-05-12,10398,200398
30399,sed,Lincoln,Navigator L,2010,199,2017-08-16,10399,200399
30400,ipsum,INFINITI,FX,2006,90,2022-09-29,10400,200400
30401,Donec,Dodge,Stratus,1997,131.99,2021-06-29,10401,200401
30402,enim,Mitsubishi,Diamante,1996,164.95,2021-04-09,10402,200402
30403,congue,Volkswagen,Jetta,1996,198.95,2013-01-29,10403,200403
30404,elementum,INFINITI,QX,2000,52.95,2015-11-16,10404,200404
30405,tristique,Chevrolet,Silverado (Classic) 3500 Regular Cab,2007,86.99,2020-04-19,10405,200405
30406,ut,BMW,8 Series,2019,43,2020-10-30,10406,200406
30407,potenti,Chevrolet,Equinox,2016,120.99,2019-12-24,10407,200407
30408,aliquam,Volkswagen,Eos,2010,64.99,2020-07-26,10408,200408
30409,augue,Kia,Niro Plug-in Hybrid,2018,102.95,2010-07-17,10409,200409
30410,erat,Jeep,Cherokee,1998,97.99,2020-03-22,10410,200410
30411,sodales,Volkswagen,Jetta,2004,91.95,2010-10-23,10411,200411
30412,justo,Chevrolet,Equinox,2012,197,2017-08-01,10412,200412
30413,Etiam,Dodge,Shadow,1993,38.99,2011-04-22,10413,200413
30414,bibendum,Kia,Soul EV,2018,60.99,2020-06-29,10414,200414
30415,nisi,Mercedes-Benz,G-Class,2019,20.95,2019-06-02,10415,200415
30416,primis,Toyota,Sequoia,2013,81.95,2014-08-28,10416,200416
30417,mauris,Chevrolet,Sportvan G10,1992,35,2017-03-15,10417,200417
30418,vehicula,Mitsubishi,Lancer,2007,180.99,2012-04-15,10418,200418
30419,eleifend,MAZDA,MPV,1997,29.99,2010-07-03,10419,200419
30420,Cras,Acura,ZDX,2010,152,2014-08-10,10420,200420
30421,Pellentesque,Chevrolet,Astro Cargo,1999,42.95,2013-02-22,10421,200421
30422,malesuada,Chevrolet,Colorado Extended Cab,2009,44,2017-03-17,10422,200422
30423,nibh,GMC,Yukon XL 1500,2010,199.99,2018-10-25,10423,200423
30424,non,BMW,6 Series,2012,82,2015-12-01,10424,200424
30425,Fusce,Volvo,XC70,2010,116.95,2013-08-11,10425,200425
30426,nec,Nissan,Altima,1993,96,2011-05-12,10426,200426
30427,neque,Chevrolet,Express 1500 Passenger,2011,97.95,2010-05-02,10427,200427
30428,vulputate,Mercedes-Benz,C-Class,2016,136.99,2020-11-17,10428,200428
30429,ex,Chevrolet,SS,2017,135.95,2015-01-12,10429,200429
30430,id,Lexus,CT,2012,37.95,2014-11-28,10430,200430
30431,ipsum,GMC,Jimmy,1996,144,2013-01-12,10431,200431
30432,elit,Chrysler,New Yorker,1994,179,2010-11-06,10432,200432
30433,nec,Pontiac,LeMans,1993,143.99,2021-02-14,10433,200433
30434,purus,Lexus,IS F,2011,76,2018-03-03,10434,200434
30435,convallis,Volkswagen,GLI,2008,20.95,2019-02-12,10435,200435
30436,odio,Jaguar,X-Type,2003,185.99,2010-05-06,10436,200436
30437,turpis,Lincoln,MKZ,2017,190.95,2019-04-01,10437,200437
30438,amet,Jeep,Grand Cherokee,2011,177.99,2012-11-25,10438,200438
30439,in,Porsche,Cayenne,2013,48.95,2012-05-17,10439,200439
30440,Pellentesque,MAZDA,Millenia,2002,157.99,2014-12-13,10440,200440
30441,purus,Mercedes-Benz,SL-Class,2007,141,2014-05-14,10441,200441
30442,non,Mercedes-Benz,M-Class,2008,148.99,2023-05-18,10442,200442
30443,Pellentesque,Lexus,LS,2001,75.95,2013-07-16,10443,200443
30444,varius,GMC,Suburban 2500,1993,87.95,2013-04-15,10444,200444
30445,gravida,Nissan,Quest,2002,73.95,2021-06-05,10445,200445
30446,suscipit,Chevrolet,Express 2500 Passenger,1998,66.99,2023-05-04,10446,200446
30447,Sed,Subaru,Forester,2004,156.95,2013-04-03,10447,200447
30448,metus,FIAT,500X,2018,93.99,2019-04-21,10448,200448
30449,tellus,Kia,Rio,2016,109,2021-10-30,10449,200449
30450,nec,Lamborghini,Murcielago,2007,71.99,2013-04-30,10450,200450
30451,ultrices,Cadillac,DeVille,1997,191.95,2013-10-10,10451,200451
30452,ultricies,Acura,NSX,2002,105.99,2013-09-28,10452,200452
30453,vehicula,Dodge,Avenger,1996,45.95,2016-01-30,10453,200453
30454,a,Ram,1500 Crew Cab,2011,73.95,2012-06-24,10454,200454
30455,volutpat,Mercedes-Benz,Sprinter 2500 Passenger,2012,43,2019-06-14,10455,200455
30456,pellentesque,INFINITI,Q,1999,174,2011-09-23,10456,200456
30457,vel,Toyota,Avalon,1997,181,2014-12-17,10457,200457
30458,orci,Kia,K900,2015,104,2012-03-16,10458,200458
30459,porttitor,Porsche,Boxster,2009,158.95,2011-09-29,10459,200459
30460,Donec,GMC,Acadia,2008,58.99,2022-04-07,10460,200460
30461,Mauris,Jeep,Wrangler Unlimited,2019,90.95,2022-12-03,10461,200461
30462,magna,Toyota,Yaris,2012,127.95,2020-01-02,10462,200462
30463,mauris,Mitsubishi,Montero Sport,2003,192.95,2018-09-10,10463,200463
30464,purus,Honda,Civic Type R,2019,160,2022-03-22,10464,200464
30465,Praesent,Toyota,Highlander,2015,64,2016-09-02,10465,200465
30466,tortor,GMC,Sierra 3500 Extended Cab,2005,83,2016-11-07,10466,200466
30467,dictum,GMC,Savana 2500 Cargo,2015,139.99,2018-11-09,10467,200467
30468,ullamcorper,Chevrolet,Suburban 3500HD,2016,98.99,2018-08-17,10468,200468
30469,Pellentesque,Dodge,Ram Van B350,1993,32.99,2021-08-17,10469,200469
30470,augue,Ford,F350 Super Duty Super Cab,1999,171.95,2011-01-16,10470,200470
30471,in,Land Rover,LR2,2011,112.95,2021-11-13,10471,200471
30472,curae,Lincoln,Town Car,1997,50.99,2017-12-10,10472,200472
30473,vitae,Toyota,Avalon,2001,176,2014-04-30,10473,200473
30474,magna,Ford,F450 Super Duty Crew Cab,2018,39.95,2014-04-20,10474,200474
30475,ac,GMC,Yukon XL 2500,2002,38.99,2015-08-24,10475,200475
30476,Maecenas,Lincoln,MKX,2017,153.99,2011-10-16,10476,200476
30477,Nulla,Cadillac,ELR,2014,27.99,2013-11-18,10477,200477
30478,adipiscing,MINI,Countryman,2011,65,2022-08-22,10478,200478
30479,nunc,Mercury,Cougar,1996,184.99,2011-05-01,10479,200479
30480,ac,BMW,X1,2017,57.95,2019-10-17,10480,200480
30481,vel,Volvo,S60,2004,108.99,2020-03-09,10481,200481
30482,at,INFINITI,JX,2013,148,2017-12-07,10482,200482
30483,fames,Suzuki,Sidekick,1992,14.99,2014-07-12,10483,200483
30484,aliquam,Subaru,Impreza,2019,138.95,2018-01-06,10484,200484
30485,Phasellus,Jaguar,XF,2012,17.95,2010-01-16,10485,200485
30486,volutpat,Hyundai,Equus,2016,106.99,2019-08-17,10486,200486
30487,rutrum,GMC,Savana 2500 Passenger,2007,44,2019-05-22,10487,200487
30488,tellus,Dodge,Ram Wagon 1500,1999,36.95,2022-11-11,10488,200488
30489,posuere,Subaru,Crosstrek,2017,62.99,2019-02-13,10489,200489
30490,Suspendisse,Chevrolet,Tahoe,1997,179,2021-07-23,10490,200490
30491,vestibulum,Chrysler,Town & Country,2002,145,2013-01-09,10491,200491
30492,molestie,smart,fortwo electric drive,2015,12.95,2010-06-16,10492,200492
30493,litora,Nissan,Quest,2000,103.95,2011-05-05,10493,200493
30494,consequat,Mercedes-Benz,E-Class,2017,86,2017-12-24,10494,200494
30495,pulvinar,Ford,E250 Super Duty Cargo,2007,138,2016-05-14,10495,200495
30496,quis,Chevrolet,Malibu,2003,180,2019-01-15,10496,200496
30497,nisl,Cadillac,CT6,2018,147,2016-12-24,10497,200497
30498,est,Chevrolet,G-Series G10,1993,60.99,2018-10-02,10498,200498
30499,iaculis,Ford,Econoline E150 Passenger,2000,167.95,2013-08-30,10499,200499
30500,non,Ford,F250 Super Duty Crew Cab,2017,148,2011-09-21,10500,200500
30501,libero,FIAT,500e,2013,95,2011-03-18,10501,200501
30502,Aliquam,BMW,X1,2014,159,2012-11-27,10502,200502
30503,sapien,MAZDA,B-Series Cab Plus,2003,95.95,2010-02-13,10503,200503
30504,mauris,Mercedes-Benz,SLS-Class,2013,151,2022-03-14,10504,200504
30505,Nulla,Oldsmobile,Bravada,2004,122.95,2016-08-15,10505,200505
30506,Morbi,Toyota,Camry,2007,59.95,2016-11-01,10506,200506
30507,arcu,GMC,1500 Regular Cab,1995,36,2016-03-07,10507,200507
30508,urna,Ford,Edge,2012,151,2022-10-25,10508,200508
30509,eu,Chevrolet,Silverado 1500 Extended Cab,2004,197.99,2020-09-15,10509,200509
30510,metus,Dodge,Dakota Club Cab,1997,17.99,2017-12-10,10510,200510
30511,hendrerit,Dodge,Intrepid,1999,96,2013-08-20,10511,200511
30512,Integer,Plymouth,Prowler,1999,180.99,2013-05-15,10512,200512
30513,feugiat,Ford,F250 Regular Cab,1999,190.95,2020-09-10,10513,200513
30514,at,Jeep,Cherokee,1993,176,2015-09-29,10514,200514
30515,augue,Mercury,Grand Marquis,2000,50,2010-08-30,10515,200515
30516,Phasellus,Subaru,Forester,2000,33.95,2010-12-22,10516,200516
30517,Fusce,Mitsubishi,Galant,1994,69.99,2019-01-09,10517,200517
30518,taciti,Ford,E150 Passenger,2013,18,2020-06-24,10518,200518
30519,Maecenas,Lexus,SC,1993,145.95,2017-11-23,10519,200519
30520,per,Jeep,Wrangler,2007,25.99,2012-03-26,10520,200520
30521,imperdiet,Ram,1500 Quad Cab,2015,183,2017-06-03,10521,200521
30522,Praesent,McLaren,MP4-12C,2014,163.95,2015-10-01,10522,200522
30523,lacinia,Cadillac,DeVille,2003,119,2016-11-06,10523,200523
30524,ullamcorper,Jeep,Compass,2009,170.99,2011-05-16,10524,200524
30525,a,Nissan,Kicks,2019,85.95,2018-04-03,10525,200525
30526,gravida,Oldsmobile,Alero,2000,32.95,2011-04-16,10526,200526
30527,quam,GMC,Savana 2500 Cargo,2014,183.99,2019-04-26,10527,200527
30528,erat,HUMMER,H1,2000,157.95,2021-06-18,10528,200528
30529,sed,Chrysler,Town & Country,2015,57.99,2011-10-06,10529,200529
30530,vulputate,Porsche,Boxster,2001,143.95,2016-03-26,10530,200530
30531,sem,Toyota,Tacoma Xtracab,2003,59.95,2022-07-02,10531,200531
30532,In,Kia,Sportage,2008,107.95,2022-08-27,10532,200532
30533,ullamcorper,FIAT,500 Abarth,2016,45.99,2011-07-19,10533,200533
30534,massa,Toyota,RAV4,2013,44.95,2018-11-03,10534,200534
30535,nulla,GMC,Terrain,2012,19.99,2013-06-26,10535,200535
30536,tristique,Saturn,L-Series,2000,64,2019-01-06,10536,200536
30537,Nulla,Porsche,Boxster,2009,126,2015-03-29,10537,200537
30538,lectus,Lincoln,Mark VIII,1998,174.99,2015-07-26,10538,200538
30539,nunc,MINI,Hardtop 4 Door,2019,22.95,2016-11-08,10539,200539
30540,mauris,Cadillac,CT6,2017,82.95,2020-06-03,10540,200540
30541,lorem,Dodge,Stealth,1994,81.99,2017-08-01,10541,200541
30542,eros,Nissan,370Z,2017,60,2012-11-09,10542,200542
30543,sagittis,Lexus,LFA,2012,12.99,2014-04-17,10543,200543
30544,vulputate,Toyota,Supra,1994,121.95,2011-03-19,10544,200544
30545,elementum,Mercedes-Benz,500 SEL,1992,167,2016-04-17,10545,200545
30546,nec,Chevrolet,Astro Passenger,2002,85,2019-06-29,10546,200546
30547,odio,BMW,M6,2012,66.99,2021-11-03,10547,200547
30548,malesuada,Nissan,Sentra,2012,10.95,2019-08-01,10548,200548
30549,mi,Mitsubishi,Montero,2003,98.99,2013-12-08,10549,200549
30550,dui,GMC,Canyon Extended Cab,2010,163.99,2015-02-25,10550,200550
30551,est,Buick,LaCrosse,2010,163.95,2010-10-16,10551,200551
30552,Sed,Chevrolet,Silverado 1500 Regular Cab,2018,83.95,2022-05-27,10552,200552
30553,malesuada,Dodge,Ram 3500 Quad Cab,2004,34,2012-01-22,10553,200553
30554,augue,Mercury,Villager,1996,128.99,2013-04-08,10554,200554
30555,vitae,Suzuki,Reno,2006,129,2020-07-03,10555,200555
30556,turpis,Dodge,Ram Wagon B350,1994,130,2012-10-09,10556,200556
30557,velit,Ford,Freestar Passenger,2004,47,2021-09-01,10557,200557
30558,pharetra,Toyota,Tundra CrewMax,2014,171.99,2015-01-03,10558,200558
30559,magna,Mitsubishi,Galant,1993,46.99,2014-09-28,10559,200559
30560,consectetur,MAZDA,MAZDA3,2006,81.95,2019-05-23,10560,200560
30561,Nunc,Mercedes-Benz,SLK-Class,2000,144,2020-10-30,10561,200561
30562,nec,GMC,Sierra 2500 HD Crew Cab,2015,49,2017-07-31,10562,200562
30563,aliquet,GMC,Sierra 2500 HD Crew Cab,2014,74,2011-07-15,10563,200563
30564,nibh,Kia,Optima,2016,181.99,2021-10-02,10564,200564
30565,malesuada,Porsche,928,1995,187.99,2013-08-02,10565,200565
30566,fringilla,MAZDA,MAZDA2,2014,33,2010-01-21,10566,200566
30567,leo,Chevrolet,Express 3500 Passenger,2009,199,2015-06-05,10567,200567
30568,eget,Acura,MDX,2007,129,2015-04-28,10568,200568
30569,bibendum,Dodge,Dynasty,1992,102.95,2010-10-21,10569,200569
30570,facilisis,Acura,SLX,1999,145.99,2018-06-05,10570,200570
30571,a,Toyota,Prius,2014,178.99,2022-04-09,10571,200571
30572,non,Land Rover,Range Rover,2004,56.99,2011-08-07,10572,200572
30573,varius,GMC,Savana 3500 Passenger,2014,72.95,2010-04-29,10573,200573
30574,porta,Porsche,911,2019,18.95,2013-05-21,10574,200574
30575,interdum,Nissan,Altima,2014,36,2018-12-17,10575,200575
30576,orci,Saab,44077,2007,24.95,2022-06-15,10576,200576
30577,nec,Mercedes-Benz,300 E,1993,175,2022-09-02,10577,200577
30578,porta,Ford,Taurus,1998,183.99,2012-06-07,10578,200578
30579,interdum,Audi,A4,2002,25.95,2022-06-21,10579,200579
30580,Mauris,Lexus,LX,2019,114.95,2013-08-28,10580,200580
30581,Nulla,Cadillac,DTS,2006,130,2011-04-01,10581,200581
30582,molestie,Ford,Excursion,2002,14.99,2020-04-12,10582,200582
30583,Nam,Dodge,Journey,2015,40.99,2020-11-24,10583,200583
30584,fringilla,Nissan,Titan Crew Cab,2004,171.95,2022-11-22,10584,200584
30585,lobortis,Nissan,Quest,2017,32.95,2022-11-09,10585,200585
30586,viverra,Chevrolet,Astro Passenger,1999,196,2010-03-10,10586,200586
30587,eget,Cadillac,Escalade EXT,2006,78.99,2017-08-22,10587,200587
30588,scelerisque,Mercedes-Benz,300 D,1992,47.95,2012-08-29,10588,200588
30589,metus,Ram,1500 Quad Cab,2019,108.95,2013-12-21,10589,200589
30590,Maecenas,MAZDA,MX-5 Miata,1992,108.95,2019-12-25,10590,200590
30591,dolor,Subaru,Impreza,1996,153,2019-01-11,10591,200591
30592,tortor,Scion,xB,2009,94.99,2017-04-27,10592,200592
30593,imperdiet,Volkswagen,Passat,1993,177.95,2015-08-13,10593,200593
30594,metus,Ford,F150 Regular Cab,2007,121.95,2019-01-29,10594,200594
30595,pretium,Toyota,Prius,2003,61.95,2023-02-18,10595,200595
30596,tortor,Ford,Econoline E150 Cargo,1997,51,2010-12-15,10596,200596
30597,at,Chevrolet,Express 1500 Cargo,2008,99.99,2015-12-19,10597,200597
30598,velit,GMC,Sierra 2500 HD Crew Cab,2006,182.99,2013-11-16,10598,200598
30599,urna,Hyundai,Elantra GT,2018,163.99,2019-01-18,10599,200599
30600,sem,GMC,Savana 2500 Cargo,2003,118.99,2016-12-25,10600,200600
30601,volutpat,Toyota,Land Cruiser,1994,177,2012-10-25,10601,200601
30602,ac,Nissan,Murano,2016,12,2021-11-25,10602,200602
30603,vel,INFINITI,G,1999,176,2014-11-26,10603,200603
30604,faucibus,Mercedes-Benz,CLS,2017,69.95,2023-02-07,10604,200604
30605,consequat,Dodge,Viper,2008,77,2018-09-21,10605,200605
30606,non,Cadillac,Escalade,2006,11,2022-03-22,10606,200606
30607,massa,Honda,Pilot,2017,79.95,2021-01-16,10607,200607
30608,aliquam,GMC,Savana 3500 Passenger,2014,173,2011-09-02,10608,200608
30609,consectetur,Dodge,Caravan Cargo,1994,174,2020-03-27,10609,200609
30610,non,Jeep,Grand Cherokee,2017,89.95,2018-02-15,10610,200610
30611,orci,Volkswagen,e-Golf,2018,198,2020-09-09,10611,200611
30612,et,GMC,Envoy,1998,132.95,2022-06-06,10612,200612
30613,non,Volvo,C70,2011,127.95,2010-05-06,10613,200613
30614,amet,Dodge,Dakota Quad Cab,2000,172.99,2016-11-24,10614,200614
30615,commodo,Subaru,Forester,1999,190.99,2013-05-13,10615,200615
30616,auctor,Nissan,Murano,2015,60,2013-09-08,10616,200616
30617,est,Honda,Crosstour,2012,13,2014-07-20,10617,200617
30618,Proin,Isuzu,Ascender,2004,57,2011-05-12,10618,200618
30619,vulputate,Jeep,Wrangler,1994,190,2019-12-05,10619,200619
30620,auctor,Mitsubishi,Galant,2002,196.99,2013-07-26,10620,200620
30621,Nulla,GMC,Savana 2500 Cargo,1996,149.95,2018-02-02,10621,200621
30622,et,Dodge,Grand Caravan Passenger,1993,198,2010-06-06,10622,200622
30623,eu,Buick,Cascada,2019,22.99,2012-08-28,10623,200623
30624,dolor,Toyota,Tercel,1995,30.95,2011-10-15,10624,200624
30625,Aenean,Ford,Transit Connect Cargo,2013,78.95,2010-05-07,10625,200625
30626,ante,Volkswagen,Golf,1997,185,2015-04-11,10626,200626
30627,nec,Oldsmobile,Silhouette,1994,73,2019-09-17,10627,200627
30628,rhoncus,Mitsubishi,Montero,2006,199,2010-03-04,10628,200628
30629,mattis,Mercedes-Benz,300 D,1992,12.99,2016-07-04,10629,200629
30630,molestie,Suzuki,Grand Vitara,2006,54.99,2019-02-16,10630,200630
30631,elit,Freightliner,Sprinter WORKER Passenger,2017,180,2016-09-06,10631,200631
30632,semper,Land Rover,Discovery Sport,2015,136,2010-10-27,10632,200632
30633,gravida,Freightliner,Sprinter 2500 Cargo,2015,143,2012-07-18,10633,200633
30634,in,Volvo,V50,2009,63.99,2010-08-14,10634,200634
30635,iaculis,MINI,Roadster,2014,115.99,2022-12-10,10635,200635
30636,venenatis,Ford,F250 Super Duty Regular Cab,2018,142,2013-03-03,10636,200636
30637,Morbi,Nissan,Quest,2001,118.99,2017-01-03,10637,200637
30638,Mauris,MINI,Cooper,2007,39.95,2013-09-23,10638,200638
30639,Vestibulum,Chevrolet,Colorado Crew Cab,2016,144,2010-04-27,10639,200639
30640,cursus,Chevrolet,Express 1500 Cargo,2013,45,2020-09-25,10640,200640
30641,interdum,GMC,Sonoma Club Coupe Cab,1994,160.95,2013-10-21,10641,200641
30642,placerat,Plymouth,Breeze,2000,97.95,2016-03-16,10642,200642
30643,suscipit,Kia,Spectra,2004,38.99,2012-04-21,10643,200643
30644,ac,Volvo,C70,2011,165.99,2020-05-29,10644,200644
30645,ligula,MAZDA,MX-5 Miata,2000,13,2013-11-01,10645,200645
30646,Nunc,Nissan,Pathfinder,1999,94.99,2015-07-31,10646,200646
30647,lectus,Chevrolet,Express 1500 Cargo,2012,194.95,2014-05-22,10647,200647
30648,Phasellus,Kia,Sportage,2016,66.99,2022-01-27,10648,200648
30649,nec,Buick,Regal,2011,70.99,2013-09-02,10649,200649
30650,justo,Chrysler,Town & Country,1993,128.99,2014-05-05,10650,200650
30651,ac,Kia,Soul EV,2015,191.99,2014-03-12,10651,200651
30652,consequat,Chrysler,LHS,2000,69.99,2014-08-18,10652,200652
30653,lobortis,Isuzu,i-370 Extended Cab,2008,14,2022-06-17,10653,200653
30654,lacus,Hyundai,Sonata,1992,112,2020-02-11,10654,200654
30655,ac,GMC,2500 Regular Cab,1995,43.99,2013-11-07,10655,200655
30656,lectus,Mercedes-Benz,GLC,2016,138.95,2016-06-04,10656,200656
30657,pulvinar,Freightliner,Sprinter 2500 Crew,2014,81.99,2015-08-05,10657,200657
30658,ligula,Saturn,VUE,2009,15.99,2017-01-19,10658,200658
30659,nunc,Chevrolet,Colorado Extended Cab,2008,182,2014-01-23,10659,200659
30660,urna,Chevrolet,Equinox,2017,180.95,2016-07-24,10660,200660
30661,montes,Volkswagen,Passat,2002,97,2019-02-02,10661,200661
30662,orci,Audi,A8,1999,157,2019-08-08,10662,200662
30663,mi,Toyota,4Runner,1996,86.95,2017-10-12,10663,200663
30664,elementum,Audi,allroad,2002,141.99,2020-04-20,10664,200664
30665,eget,Jeep,Wrangler,1997,150.95,2021-05-03,10665,200665
30666,ut,Mercedes-Benz,S-Class,2005,52.95,2021-01-27,10666,200666
30667,justo,Ford,Explorer,2008,138.95,2016-07-22,10667,200667
30668,ante,GMC,Savana 1500 Cargo,2000,110.99,2022-07-02,10668,200668
30669,quis,Mitsubishi,Eclipse,2006,33.99,2012-07-09,10669,200669
30670,aliquam,MAZDA,B-Series Cab Plus,2001,51.99,2020-11-10,10670,200670
30671,arcu,Oldsmobile,Silhouette,1998,189.99,2016-10-02,10671,200671
30672,pulvinar,Chevrolet,Astro Passenger,1996,97.95,2015-04-04,10672,200672
30673,nibh,Mitsubishi,Outlander Sport,2015,50,2020-10-29,10673,200673
30674,augue,Nissan,Pathfinder,1995,175.95,2013-11-12,10674,200674
30675,commodo,GMC,Vandura 1500,1993,186.99,2012-07-05,10675,200675
30676,sodales,Honda,S2000,2005,120,2016-04-07,10676,200676
30677,ultricies,Mercury,Villager,2000,56.95,2019-05-01,10677,200677
30678,euismod,Ram,ProMaster Cargo Van,2016,199.99,2013-07-26,10678,200678
30679,dignissim,GMC,Sierra 2500 HD Regular Cab,2016,179.99,2017-04-28,10679,200679
30680,Aliquam,Ford,Five Hundred,2005,162.95,2013-09-08,10680,200680
